case_id,scenario,n_affected,lag,vis_condition,channel,true_role,sub_role,break_type,homogeneous,pred_role,correct,parse_status
NA3_LAG50_023_overlay,NA3_LAG50,3.0,50.0,overlay,4,affected,mild,C3,True,affected,True,OK
NA3_LAG50_023_overlay,NA3_LAG50,3.0,50.0,overlay,5,unrelated,unrelated,,,affected,False,OK
NA3_LAG50_023_overlay,NA3_LAG50,3.0,50.0,overlay,6,affected,mild,C3,True,affected,True,OK
NA3_LAG50_023_subplot,NA3_LAG50,3.0,50.0,subplot,1,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_023_subplot,NA3_LAG50,3.0,50.0,subplot,2,affected,mild,C5,False,affected,True,OK
NA3_LAG50_023_subplot,NA3_LAG50,3.0,50.0,subplot,4,affected,mild,C3,True,root,False,OK
NA3_LAG50_023_subplot,NA3_LAG50,3.0,50.0,subplot,5,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_023_subplot,NA3_LAG50,3.0,50.0,subplot,6,affected,mild,C3,True,affected,True,OK
NA3_LAG50_024_overlay,NA3_LAG50,3.0,50.0,overlay,1,unrelated,unrelated,,,unlabeled,False,PARSE_ERROR
NA3_LAG50_024_overlay,NA3_LAG50,3.0,50.0,overlay,2,affected,mild,C5,True,unlabeled,False,PARSE_ERROR
NA3_LAG50_024_overlay,NA3_LAG50,3.0,50.0,overlay,3,affected,mild,C5,True,unlabeled,False,PARSE_ERROR
NA3_LAG50_024_overlay,NA3_LAG50,3.0,50.0,overlay,4,affected,mild,C5,True,unlabeled,False,PARSE_ERROR
NA3_LAG50_024_overlay,NA3_LAG50,3.0,50.0,overlay,5,unrelated,unrelated,,,unlabeled,False,PARSE_ERROR
NA3_LAG50_024_subplot,NA3_LAG50,3.0,50.0,subplot,1,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_024_subplot,NA3_LAG50,3.0,50.0,subplot,2,affected,mild,C5,True,unrelated,False,OK
NA3_LAG50_024_subplot,NA3_LAG50,3.0,50.0,subplot,3,affected,mild,C5,True,unrelated,False,OK
NA3_LAG50_024_subplot,NA3_LAG50,3.0,50.0,subplot,4,affected,mild,C5,True,unrelated,False,OK
NA3_LAG50_024_subplot,NA3_LAG50,3.0,50.0,subplot,5,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_025_overlay,NA3_LAG50,3.0,50.0,overlay,1,affected,mild,C2,False,unrelated,False,OK
NA3_LAG50_025_overlay,NA3_LAG50,3.0,50.0,overlay,3,affected,mild,C3,False,affected,True,OK
NA3_LAG50_025_overlay,NA3_LAG50,3.0,50.0,overlay,4,unrelated,unrelated,,,affected,False,OK
NA3_LAG50_025_overlay,NA3_LAG50,3.0,50.0,overlay,5,affected,mild,C4,True,affected,True,OK
NA3_LAG50_025_overlay,NA3_LAG50,3.0,50.0,overlay,6,unrelated,unrelated,,,affected,False,OK
NA3_LAG50_025_subplot,NA3_LAG50,3.0,50.0,subplot,1,affected,mild,C2,False,unrelated,False,OK
NA3_LAG50_025_subplot,NA3_LAG50,3.0,50.0,subplot,3,affected,mild,C3,False,unrelated,False,OK
NA3_LAG50_025_subplot,NA3_LAG50,3.0,50.0,subplot,4,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_025_subplot,NA3_LAG50,3.0,50.0,subplot,5,affected,mild,C4,True,unrelated,False,OK
NA3_LAG50_025_subplot,NA3_LAG50,3.0,50.0,subplot,6,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_026_overlay,NA3_LAG50,3.0,50.0,overlay,1,affected,cascade,C2,True,unrelated,False,OK
NA3_LAG50_026_overlay,NA3_LAG50,3.0,50.0,overlay,2,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_026_overlay,NA3_LAG50,3.0,50.0,overlay,3,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_026_overlay,NA3_LAG50,3.0,50.0,overlay,5,affected,cascade,C2,True,unrelated,False,OK
NA3_LAG50_026_overlay,NA3_LAG50,3.0,50.0,overlay,6,affected,mild,C2,True,unrelated,False,OK
NA3_LAG50_026_subplot,NA3_LAG50,3.0,50.0,subplot,1,affected,cascade,C2,True,affected,True,OK
NA3_LAG50_026_subplot,NA3_LAG50,3.0,50.0,subplot,2,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_026_subplot,NA3_LAG50,3.0,50.0,subplot,3,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_026_subplot,NA3_LAG50,3.0,50.0,subplot,5,affected,cascade,C2,True,affected,True,OK
NA3_LAG50_026_subplot,NA3_LAG50,3.0,50.0,subplot,6,affected,mild,C2,True,unrelated,False,OK
NA3_LAG50_027_overlay,NA3_LAG50,3.0,50.0,overlay,1,unrelated,unrelated,,,affected,False,OK
NA3_LAG50_027_overlay,NA3_LAG50,3.0,50.0,overlay,2,affected,cascade,C4,False,affected,True,OK
NA3_LAG50_027_overlay,NA3_LAG50,3.0,50.0,overlay,4,unrelated,unrelated,,,affected,False,OK
NA3_LAG50_027_overlay,NA3_LAG50,3.0,50.0,overlay,5,affected,cascade,C1,False,root,False,OK
NA3_LAG50_027_overlay,NA3_LAG50,3.0,50.0,overlay,6,affected,mild,C3,True,unrelated,False,OK
NA3_LAG50_027_subplot,NA3_LAG50,3.0,50.0,subplot,1,unrelated,unrelated,,,affected,False,OK
NA3_LAG50_027_subplot,NA3_LAG50,3.0,50.0,subplot,2,affected,cascade,C4,False,affected,True,OK
NA3_LAG50_027_subplot,NA3_LAG50,3.0,50.0,subplot,4,unrelated,unrelated,,,affected,False,OK
NA3_LAG50_027_subplot,NA3_LAG50,3.0,50.0,subplot,5,affected,cascade,C1,False,root,False,OK
NA3_LAG50_027_subplot,NA3_LAG50,3.0,50.0,subplot,6,affected,mild,C3,True,affected,True,OK
NA3_LAG50_028_overlay,NA3_LAG50,3.0,50.0,overlay,1,affected,mild,C5,True,affected,True,OK
NA3_LAG50_028_overlay,NA3_LAG50,3.0,50.0,overlay,2,affected,cascade,C5,True,affected,True,OK
NA3_LAG50_028_overlay,NA3_LAG50,3.0,50.0,overlay,4,unrelated,unrelated,,,affected,False,OK
NA3_LAG50_028_overlay,NA3_LAG50,3.0,50.0,overlay,5,unrelated,unrelated,,,affected,False,OK
NA3_LAG50_028_overlay,NA3_LAG50,3.0,50.0,overlay,6,affected,cascade,C5,True,affected,True,OK
NA3_LAG50_028_subplot,NA3_LAG50,3.0,50.0,subplot,1,affected,mild,C5,True,unrelated,False,OK
NA3_LAG50_028_subplot,NA3_LAG50,3.0,50.0,subplot,2,affected,cascade,C5,True,unrelated,False,OK
NA3_LAG50_028_subplot,NA3_LAG50,3.0,50.0,subplot,4,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_028_subplot,NA3_LAG50,3.0,50.0,subplot,5,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_028_subplot,NA3_LAG50,3.0,50.0,subplot,6,affected,cascade,C5,True,unrelated,False,OK
NA3_LAG50_029_overlay,NA3_LAG50,3.0,50.0,overlay,1,affected,mild,C3,False,affected,True,OK
NA3_LAG50_029_overlay,NA3_LAG50,3.0,50.0,overlay,3,affected,mild,C2,True,affected,True,OK
NA3_LAG50_029_overlay,NA3_LAG50,3.0,50.0,overlay,4,unrelated,unrelated,,,affected,False,OK
NA3_LAG50_029_overlay,NA3_LAG50,3.0,50.0,overlay,5,affected,mild,C1,False,affected,True,OK
NA3_LAG50_029_overlay,NA3_LAG50,3.0,50.0,overlay,6,unrelated,unrelated,,,affected,False,OK
NA3_LAG50_029_subplot,NA3_LAG50,3.0,50.0,subplot,1,affected,mild,C3,False,affected,True,OK
NA3_LAG50_029_subplot,NA3_LAG50,3.0,50.0,subplot,3,affected,mild,C2,True,unrelated,False,OK
NA3_LAG50_029_subplot,NA3_LAG50,3.0,50.0,subplot,4,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_029_subplot,NA3_LAG50,3.0,50.0,subplot,5,affected,mild,C1,False,affected,True,OK
NA3_LAG50_029_subplot,NA3_LAG50,3.0,50.0,subplot,6,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_000_overlay,NA4_LAG10,4.0,10.0,overlay,1,affected,cascade,C3,True,affected,True,OK
NA4_LAG10_000_overlay,NA4_LAG10,4.0,10.0,overlay,2,affected,mild,C2,False,affected,True,OK
NA4_LAG10_000_overlay,NA4_LAG10,4.0,10.0,overlay,3,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_000_overlay,NA4_LAG10,4.0,10.0,overlay,5,affected,mild,C3,True,root,False,OK
NA4_LAG10_000_overlay,NA4_LAG10,4.0,10.0,overlay,6,affected,mild,C2,False,affected,True,OK
NA4_LAG10_000_subplot,NA4_LAG10,4.0,10.0,subplot,1,affected,cascade,C3,True,root,False,OK
NA4_LAG10_000_subplot,NA4_LAG10,4.0,10.0,subplot,2,affected,mild,C2,False,affected,True,OK
NA4_LAG10_000_subplot,NA4_LAG10,4.0,10.0,subplot,3,unrelated,unrelated,,,affected,False,OK
NA4_LAG10_000_subplot,NA4_LAG10,4.0,10.0,subplot,5,affected,mild,C3,True,affected,True,OK
NA4_LAG10_000_subplot,NA4_LAG10,4.0,10.0,subplot,6,affected,mild,C2,False,unrelated,False,OK
NA4_LAG10_001_overlay,NA4_LAG10,4.0,10.0,overlay,1,affected,cascade,C2,False,unrelated,False,OK
NA4_LAG10_001_overlay,NA4_LAG10,4.0,10.0,overlay,2,unrelated,unrelated,,,root,False,OK
NA4_LAG10_001_overlay,NA4_LAG10,4.0,10.0,overlay,3,affected,cascade,C4,True,affected,True,OK
NA4_LAG10_001_overlay,NA4_LAG10,4.0,10.0,overlay,4,affected,mild,C4,True,affected,True,OK
NA4_LAG10_001_overlay,NA4_LAG10,4.0,10.0,overlay,6,affected,cascade,C4,True,affected,True,OK
NA4_LAG10_001_subplot,NA4_LAG10,4.0,10.0,subplot,1,affected,cascade,C2,False,root,False,OK
NA4_LAG10_001_subplot,NA4_LAG10,4.0,10.0,subplot,2,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_001_subplot,NA4_LAG10,4.0,10.0,subplot,3,affected,cascade,C4,True,affected,True,OK
NA4_LAG10_001_subplot,NA4_LAG10,4.0,10.0,subplot,4,affected,mild,C4,True,affected,True,OK
NA4_LAG10_001_subplot,NA4_LAG10,4.0,10.0,subplot,6,affected,cascade,C4,True,affected,True,OK
NA4_LAG10_002_overlay,NA4_LAG10,4.0,10.0,overlay,2,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_002_overlay,NA4_LAG10,4.0,10.0,overlay,3,affected,mild,C2,False,affected,True,OK
NA4_LAG10_002_overlay,NA4_LAG10,4.0,10.0,overlay,4,affected,cascade,C3,True,root,False,OK
NA4_LAG10_002_overlay,NA4_LAG10,4.0,10.0,overlay,5,affected,mild,C3,True,unrelated,False,OK
NA4_LAG10_002_overlay,NA4_LAG10,4.0,10.0,overlay,6,affected,mild,C3,True,unrelated,False,OK
NA4_LAG10_002_subplot,NA4_LAG10,4.0,10.0,subplot,2,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_002_subplot,NA4_LAG10,4.0,10.0,subplot,3,affected,mild,C2,False,unrelated,False,OK
NA4_LAG10_002_subplot,NA4_LAG10,4.0,10.0,subplot,4,affected,cascade,C3,True,affected,True,OK
NA4_LAG10_002_subplot,NA4_LAG10,4.0,10.0,subplot,5,affected,mild,C3,True,unrelated,False,OK
NA4_LAG10_002_subplot,NA4_LAG10,4.0,10.0,subplot,6,affected,mild,C3,True,unrelated,False,OK
NA4_LAG10_003_overlay,NA4_LAG10,4.0,10.0,overlay,1,affected,cascade,C3,True,affected,True,OK
NA4_LAG10_003_overlay,NA4_LAG10,4.0,10.0,overlay,3,unrelated,unrelated,,,affected,False,OK
NA4_LAG10_003_overlay,NA4_LAG10,4.0,10.0,overlay,4,affected,mild,C5,False,affected,True,OK
NA4_LAG10_003_overlay,NA4_LAG10,4.0,10.0,overlay,5,affected,mild,C3,True,root,False,OK
NA4_LAG10_003_overlay,NA4_LAG10,4.0,10.0,overlay,6,affected,mild,C2,False,affected,True,OK
NA4_LAG10_003_subplot,NA4_LAG10,4.0,10.0,subplot,1,affected,cascade,C3,True,root,False,OK
NA4_LAG10_003_subplot,NA4_LAG10,4.0,10.0,subplot,3,unrelated,unrelated,,,affected,False,OK
NA4_LAG10_003_subplot,NA4_LAG10,4.0,10.0,subplot,4,affected,mild,C5,False,affected,True,OK
NA4_LAG10_003_subplot,NA4_LAG10,4.0,10.0,subplot,5,affected,mild,C3,True,affected,True,OK
NA4_LAG10_003_subplot,NA4_LAG10,4.0,10.0,subplot,6,affected,mild,C2,False,unrelated,False,OK
NA4_LAG10_004_overlay,NA4_LAG10,4.0,10.0,overlay,1,affected,cascade,C3,True,unrelated,False,OK
NA4_LAG10_004_overlay,NA4_LAG10,4.0,10.0,overlay,2,affected,cascade,C4,False,unrelated,False,OK
NA4_LAG10_004_overlay,NA4_LAG10,4.0,10.0,overlay,3,affected,mild,C1,False,unrelated,False,OK
NA4_LAG10_004_overlay,NA4_LAG10,4.0,10.0,overlay,4,unrelated,unrelated,,,affected,False,OK
NA4_LAG10_004_overlay,NA4_LAG10,4.0,10.0,overlay,6,affected,cascade,C3,True,unrelated,False,OK
NA4_LAG10_004_subplot,NA4_LAG10,4.0,10.0,subplot,1,affected,cascade,C3,True,affected,True,OK
NA4_LAG10_004_subplot,NA4_LAG10,4.0,10.0,subplot,2,affected,cascade,C4,False,unrelated,False,OK
NA4_LAG10_004_subplot,NA4_LAG10,4.0,10.0,subplot,3,affected,mild,C1,False,unrelated,False,OK
NA4_LAG10_004_subplot,NA4_LAG10,4.0,10.0,subplot,4,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_004_subplot,NA4_LAG10,4.0,10.0,subplot,6,affected,cascade,C3,True,root,False,OK
NA4_LAG10_005_overlay,NA4_LAG10,4.0,10.0,overlay,1,affected,mild,C4,False,affected,True,OK
NA4_LAG10_005_overlay,NA4_LAG10,4.0,10.0,overlay,2,affected,cascade,C1,False,root,False,OK
NA4_LAG10_005_overlay,NA4_LAG10,4.0,10.0,overlay,3,affected,mild,C2,True,affected,True,OK
NA4_LAG10_005_overlay,NA4_LAG10,4.0,10.0,overlay,4,affected,mild,C2,True,affected,True,OK
NA4_LAG10_005_overlay,NA4_LAG10,4.0,10.0,overlay,6,unrelated,unrelated,,,affected,False,OK
NA4_LAG10_005_subplot,NA4_LAG10,4.0,10.0,subplot,1,affected,mild,C4,False,unrelated,False,OK
NA4_LAG10_005_subplot,NA4_LAG10,4.0,10.0,subplot,2,affected,cascade,C1,False,affected,True,OK
NA4_LAG10_005_subplot,NA4_LAG10,4.0,10.0,subplot,3,affected,mild,C2,True,unrelated,False,OK
NA4_LAG10_005_subplot,NA4_LAG10,4.0,10.0,subplot,4,affected,mild,C2,True,affected,True,OK
NA4_LAG10_005_subplot,NA4_LAG10,4.0,10.0,subplot,6,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_006_overlay,NA4_LAG10,4.0,10.0,overlay,1,affected,cascade,C5,True,affected,True,OK
NA4_LAG10_006_overlay,NA4_LAG10,4.0,10.0,overlay,2,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_006_overlay,NA4_LAG10,4.0,10.0,overlay,3,affected,mild,C1,False,root,False,OK
NA4_LAG10_006_overlay,NA4_LAG10,4.0,10.0,overlay,4,affected,mild,C5,True,affected,True,OK
NA4_LAG10_006_overlay,NA4_LAG10,4.0,10.0,overlay,6,affected,mild,C5,True,affected,True,OK
NA4_LAG10_006_subplot,NA4_LAG10,4.0,10.0,subplot,1,affected,cascade,C5,True,unrelated,False,OK
NA4_LAG10_006_subplot,NA4_LAG10,4.0,10.0,subplot,2,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_006_subplot,NA4_LAG10,4.0,10.0,subplot,3,affected,mild,C1,False,unrelated,False,OK
NA4_LAG10_006_subplot,NA4_LAG10,4.0,10.0,subplot,4,affected,mild,C5,True,unrelated,False,OK
NA4_LAG10_006_subplot,NA4_LAG10,4.0,10.0,subplot,6,affected,mild,C5,True,unrelated,False,OK
NA4_LAG10_007_overlay,NA4_LAG10,4.0,10.0,overlay,2,affected,cascade,C2,True,unrelated,False,OK
NA4_LAG10_007_overlay,NA4_LAG10,4.0,10.0,overlay,3,affected,mild,C5,False,affected,True,OK
NA4_LAG10_007_overlay,NA4_LAG10,4.0,10.0,overlay,4,affected,mild,C5,False,affected,True,OK
NA4_LAG10_007_overlay,NA4_LAG10,4.0,10.0,overlay,5,affected,cascade,C1,False,root,False,OK
NA4_LAG10_007_overlay,NA4_LAG10,4.0,10.0,overlay,6,unrelated,unrelated,,,affected,False,OK
NA4_LAG10_007_subplot,NA4_LAG10,4.0,10.0,subplot,2,affected,cascade,C2,True,unrelated,False,OK
NA4_LAG10_007_subplot,NA4_LAG10,4.0,10.0,subplot,3,affected,mild,C5,False,affected,True,OK
NA4_LAG10_007_subplot,NA4_LAG10,4.0,10.0,subplot,4,affected,mild,C5,False,affected,True,OK
NA4_LAG10_007_subplot,NA4_LAG10,4.0,10.0,subplot,5,affected,cascade,C1,False,root,False,OK
NA4_LAG10_007_subplot,NA4_LAG10,4.0,10.0,subplot,6,unrelated,unrelated,,,affected,False,OK
NA4_LAG10_008_overlay,NA4_LAG10,4.0,10.0,overlay,2,affected,mild,C5,True,affected,True,OK
NA4_LAG10_008_overlay,NA4_LAG10,4.0,10.0,overlay,3,affected,mild,C4,False,affected,True,OK
NA4_LAG10_008_overlay,NA4_LAG10,4.0,10.0,overlay,4,affected,cascade,C5,True,affected,True,OK
NA4_LAG10_008_overlay,NA4_LAG10,4.0,10.0,overlay,5,unrelated,unrelated,,,affected,False,OK
NA4_LAG10_008_overlay,NA4_LAG10,4.0,10.0,overlay,6,affected,cascade,C3,False,root,False,OK
NA4_LAG10_008_subplot,NA4_LAG10,4.0,10.0,subplot,2,affected,mild,C5,True,unrelated,False,OK
NA4_LAG10_008_subplot,NA4_LAG10,4.0,10.0,subplot,3,affected,mild,C4,False,unrelated,False,OK
NA4_LAG10_008_subplot,NA4_LAG10,4.0,10.0,subplot,4,affected,cascade,C5,True,unrelated,False,OK
NA4_LAG10_008_subplot,NA4_LAG10,4.0,10.0,subplot,5,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_008_subplot,NA4_LAG10,4.0,10.0,subplot,6,affected,cascade,C3,False,root,False,OK
NA4_LAG10_009_overlay,NA4_LAG10,4.0,10.0,overlay,1,affected,cascade,C1,False,root,False,OK
NA4_LAG10_009_overlay,NA4_LAG10,4.0,10.0,overlay,2,affected,cascade,C3,True,unrelated,False,OK
NA4_LAG10_009_overlay,NA4_LAG10,4.0,10.0,overlay,3,affected,mild,C2,False,affected,True,OK
NA4_LAG10_009_overlay,NA4_LAG10,4.0,10.0,overlay,5,affected,cascade,C3,True,unrelated,False,OK
NA4_LAG10_009_overlay,NA4_LAG10,4.0,10.0,overlay,6,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_009_subplot,NA4_LAG10,4.0,10.0,subplot,1,affected,cascade,C1,False,unrelated,False,OK
NA4_LAG10_009_subplot,NA4_LAG10,4.0,10.0,subplot,2,affected,cascade,C3,True,root,False,OK
NA4_LAG10_009_subplot,NA4_LAG10,4.0,10.0,subplot,3,affected,mild,C2,False,unrelated,False,OK
NA4_LAG10_009_subplot,NA4_LAG10,4.0,10.0,subplot,5,affected,cascade,C3,True,affected,True,OK
NA4_LAG10_009_subplot,NA4_LAG10,4.0,10.0,subplot,6,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_010_overlay,NA4_LAG10,4.0,10.0,overlay,1,unrelated,unrelated,,,affected,False,OK
NA4_LAG10_010_overlay,NA4_LAG10,4.0,10.0,overlay,2,affected,cascade,C2,True,root,False,OK
NA4_LAG10_010_overlay,NA4_LAG10,4.0,10.0,overlay,4,affected,mild,C3,False,affected,True,OK
NA4_LAG10_010_overlay,NA4_LAG10,4.0,10.0,overlay,5,affected,cascade,C5,False,affected,True,OK
NA4_LAG10_010_overlay,NA4_LAG10,4.0,10.0,overlay,6,affected,cascade,C3,False,affected,True,OK
NA4_LAG10_010_subplot,NA4_LAG10,4.0,10.0,subplot,1,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_010_subplot,NA4_LAG10,4.0,10.0,subplot,2,affected,cascade,C2,True,affected,True,OK
NA4_LAG10_010_subplot,NA4_LAG10,4.0,10.0,subplot,4,affected,mild,C3,False,affected,True,OK
NA4_LAG10_010_subplot,NA4_LAG10,4.0,10.0,subplot,5,affected,cascade,C5,False,unrelated,False,OK
NA4_LAG10_010_subplot,NA4_LAG10,4.0,10.0,subplot,6,affected,cascade,C3,False,root,False,OK
NA4_LAG10_011_overlay,NA4_LAG10,4.0,10.0,overlay,1,affected,mild,C4,False,affected,True,OK
NA4_LAG10_011_overlay,NA4_LAG10,4.0,10.0,overlay,2,affected,cascade,C2,False,root,False,OK
NA4_LAG10_011_overlay,NA4_LAG10,4.0,10.0,overlay,3,affected,cascade,C4,False,affected,True,OK
NA4_LAG10_011_overlay,NA4_LAG10,4.0,10.0,overlay,4,affected,mild,C4,False,affected,True,OK
NA4_LAG10_011_overlay,NA4_LAG10,4.0,10.0,overlay,6,unrelated,unrelated,,,affected,False,OK
NA4_LAG10_011_subplot,NA4_LAG10,4.0,10.0,subplot,1,affected,mild,C4,False,affected,True,OK
NA4_LAG10_011_subplot,NA4_LAG10,4.0,10.0,subplot,2,affected,cascade,C2,False,root,False,OK
NA4_LAG10_011_subplot,NA4_LAG10,4.0,10.0,subplot,3,affected,cascade,C4,False,affected,True,OK
NA4_LAG10_011_subplot,NA4_LAG10,4.0,10.0,subplot,4,affected,mild,C4,False,affected,True,OK
NA4_LAG10_011_subplot,NA4_LAG10,4.0,10.0,subplot,6,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_012_overlay,NA4_LAG10,4.0,10.0,overlay,1,affected,mild,C4,True,affected,True,OK
NA4_LAG10_012_overlay,NA4_LAG10,4.0,10.0,overlay,2,affected,cascade,C4,True,affected,True,OK
NA4_LAG10_012_overlay,NA4_LAG10,4.0,10.0,overlay,4,affected,mild,C2,False,affected,True,OK
NA4_LAG10_012_overlay,NA4_LAG10,4.0,10.0,overlay,5,unrelated,unrelated,,,affected,False,OK
NA4_LAG10_012_overlay,NA4_LAG10,4.0,10.0,overlay,6,affected,cascade,C3,False,root,False,OK
NA4_LAG10_012_subplot,NA4_LAG10,4.0,10.0,subplot,1,affected,mild,C4,True,unrelated,False,OK
NA4_LAG10_012_subplot,NA4_LAG10,4.0,10.0,subplot,2,affected,cascade,C4,True,unrelated,False,OK
NA4_LAG10_012_subplot,NA4_LAG10,4.0,10.0,subplot,4,affected,mild,C2,False,affected,True,OK
NA4_LAG10_012_subplot,NA4_LAG10,4.0,10.0,subplot,5,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_012_subplot,NA4_LAG10,4.0,10.0,subplot,6,affected,cascade,C3,False,root,False,OK
NA4_LAG10_013_overlay,NA4_LAG10,4.0,10.0,overlay,1,affected,mild,C1,True,unrelated,False,OK
NA4_LAG10_013_overlay,NA4_LAG10,4.0,10.0,overlay,2,affected,mild,C5,False,affected,True,OK
NA4_LAG10_013_overlay,NA4_LAG10,4.0,10.0,overlay,3,affected,mild,C1,True,unrelated,False,OK
NA4_LAG10_013_overlay,NA4_LAG10,4.0,10.0,overlay,4,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_013_overlay,NA4_LAG10,4.0,10.0,overlay,5,affected,mild,C1,True,unrelated,False,OK
NA4_LAG10_013_subplot,NA4_LAG10,4.0,10.0,subplot,1,affected,mild,C1,True,unrelated,False,OK
NA4_LAG10_013_subplot,NA4_LAG10,4.0,10.0,subplot,2,affected,mild,C5,False,unrelated,False,OK
NA4_LAG10_013_subplot,NA4_LAG10,4.0,10.0,subplot,3,affected,mild,C1,True,unrelated,False,OK
NA4_LAG10_013_subplot,NA4_LAG10,4.0,10.0,subplot,4,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_013_subplot,NA4_LAG10,4.0,10.0,subplot,5,affected,mild,C1,True,unrelated,False,OK
NA4_LAG10_014_overlay,NA4_LAG10,4.0,10.0,overlay,1,affected,mild,C4,True,affected,True,OK
NA4_LAG10_014_overlay,NA4_LAG10,4.0,10.0,overlay,3,unrelated,unrelated,,,affected,False,OK
NA4_LAG10_014_overlay,NA4_LAG10,4.0,10.0,overlay,4,affected,cascade,C4,True,affected,True,OK
NA4_LAG10_014_overlay,NA4_LAG10,4.0,10.0,overlay,5,affected,mild,C3,False,root,False,OK
NA4_LAG10_014_overlay,NA4_LAG10,4.0,10.0,overlay,6,affected,cascade,C4,True,affected,True,OK
NA4_LAG10_014_subplot,NA4_LAG10,4.0,10.0,subplot,1,affected,mild,C4,True,affected,True,OK
NA4_LAG10_014_subplot,NA4_LAG10,4.0,10.0,subplot,3,unrelated,unrelated,,,affected,False,OK
NA4_LAG10_014_subplot,NA4_LAG10,4.0,10.0,subplot,4,affected,cascade,C4,True,affected,True,OK
NA4_LAG10_014_subplot,NA4_LAG10,4.0,10.0,subplot,5,affected,mild,C3,False,root,False,OK
NA4_LAG10_014_subplot,NA4_LAG10,4.0,10.0,subplot,6,affected,cascade,C4,True,unrelated,False,OK
NA4_LAG10_015_overlay,NA4_LAG10,4.0,10.0,overlay,2,affected,cascade,C5,False,affected,True,OK
NA4_LAG10_015_overlay,NA4_LAG10,4.0,10.0,overlay,3,affected,cascade,C2,True,unrelated,False,OK
NA4_LAG10_015_overlay,NA4_LAG10,4.0,10.0,overlay,4,unrelated,unrelated,,,affected,False,OK
NA4_LAG10_015_overlay,NA4_LAG10,4.0,10.0,overlay,5,affected,cascade,C1,False,affected,True,OK
NA4_LAG10_015_overlay,NA4_LAG10,4.0,10.0,overlay,6,affected,cascade,C2,True,root,False,OK
NA4_LAG10_015_subplot,NA4_LAG10,4.0,10.0,subplot,2,affected,cascade,C5,False,unrelated,False,OK
NA4_LAG10_015_subplot,NA4_LAG10,4.0,10.0,subplot,3,affected,cascade,C2,True,affected,True,OK
NA4_LAG10_015_subplot,NA4_LAG10,4.0,10.0,subplot,4,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_015_subplot,NA4_LAG10,4.0,10.0,subplot,5,affected,cascade,C1,False,unrelated,False,OK
NA4_LAG10_015_subplot,NA4_LAG10,4.0,10.0,subplot,6,affected,cascade,C2,True,unrelated,False,OK
NA4_LAG10_016_overlay,NA4_LAG10,4.0,10.0,overlay,1,affected,cascade,C3,False,affected,True,OK
NA4_LAG10_016_overlay,NA4_LAG10,4.0,10.0,overlay,3,affected,mild,C3,False,root,False,OK
NA4_LAG10_016_overlay,NA4_LAG10,4.0,10.0,overlay,4,unrelated,unrelated,,,affected,False,OK
NA4_LAG10_016_overlay,NA4_LAG10,4.0,10.0,overlay,5,affected,mild,C5,True,affected,True,OK
NA4_LAG10_016_overlay,NA4_LAG10,4.0,10.0,overlay,6,affected,cascade,C5,True,affected,True,OK
NA4_LAG10_016_subplot,NA4_LAG10,4.0,10.0,subplot,1,affected,cascade,C3,False,root,False,OK
NA4_LAG10_016_subplot,NA4_LAG10,4.0,10.0,subplot,3,affected,mild,C3,False,unrelated,False,OK
NA4_LAG10_016_subplot,NA4_LAG10,4.0,10.0,subplot,4,unrelated,unrelated,,,affected,False,OK
NA4_LAG10_016_subplot,NA4_LAG10,4.0,10.0,subplot,5,affected,mild,C5,True,unrelated,False,OK
NA4_LAG10_016_subplot,NA4_LAG10,4.0,10.0,subplot,6,affected,cascade,C5,True,affected,True,OK
