case_id,scenario,n_affected,lag,channel,true_role,sub_role,break_type,homogeneous,pred_role,correct,parse_status
NA5_LAG10_028,NA5_LAG10,5.0,10.0,2,affected,cascade,C1,False,affected,True,OK
NA5_LAG10_028,NA5_LAG10,5.0,10.0,3,affected,cascade,C2,True,affected,True,OK
NA5_LAG10_028,NA5_LAG10,5.0,10.0,4,affected,cascade,C2,True,affected,True,OK
NA5_LAG10_028,NA5_LAG10,5.0,10.0,5,affected,mild,C2,True,affected,True,OK
NA5_LAG10_028,NA5_LAG10,5.0,10.0,6,affected,cascade,C3,False,affected,True,OK
NA5_LAG10_029,NA5_LAG10,5.0,10.0,1,affected,mild,C4,True,affected,True,OK
NA5_LAG10_029,NA5_LAG10,5.0,10.0,2,affected,cascade,C3,False,affected,True,OK
NA5_LAG10_029,NA5_LAG10,5.0,10.0,3,affected,mild,C4,True,affected,True,OK
NA5_LAG10_029,NA5_LAG10,5.0,10.0,4,affected,mild,C5,False,affected,True,OK
NA5_LAG10_029,NA5_LAG10,5.0,10.0,5,affected,cascade,C2,False,affected,True,OK
NA5_LAG50_000,NA5_LAG50,5.0,50.0,1,affected,cascade,C5,False,affected,True,OK
NA5_LAG50_000,NA5_LAG50,5.0,50.0,2,affected,cascade,C2,False,affected,True,OK
NA5_LAG50_000,NA5_LAG50,5.0,50.0,3,affected,mild,C2,False,affected,True,OK
NA5_LAG50_000,NA5_LAG50,5.0,50.0,5,affected,mild,C1,True,affected,True,OK
NA5_LAG50_000,NA5_LAG50,5.0,50.0,6,affected,cascade,C1,True,affected,True,OK
NA5_LAG50_001,NA5_LAG50,5.0,50.0,1,affected,cascade,C3,False,unrelated,False,OK
NA5_LAG50_001,NA5_LAG50,5.0,50.0,3,affected,cascade,C2,True,affected,True,OK
NA5_LAG50_001,NA5_LAG50,5.0,50.0,4,affected,mild,C2,True,affected,True,OK
NA5_LAG50_001,NA5_LAG50,5.0,50.0,5,affected,cascade,C2,True,affected,True,OK
NA5_LAG50_001,NA5_LAG50,5.0,50.0,6,affected,mild,C2,True,affected,True,OK
NA5_LAG50_002,NA5_LAG50,5.0,50.0,1,affected,mild,C3,False,affected,True,OK
NA5_LAG50_002,NA5_LAG50,5.0,50.0,2,affected,mild,C1,True,affected,True,OK
NA5_LAG50_002,NA5_LAG50,5.0,50.0,3,affected,cascade,C1,True,affected,True,OK
NA5_LAG50_002,NA5_LAG50,5.0,50.0,5,affected,cascade,C1,True,affected,True,OK
NA5_LAG50_002,NA5_LAG50,5.0,50.0,6,affected,mild,C5,False,affected,True,OK
NA5_LAG50_003,NA5_LAG50,5.0,50.0,1,affected,mild,C3,False,affected,True,OK
NA5_LAG50_003,NA5_LAG50,5.0,50.0,2,affected,cascade,C4,True,affected,True,OK
NA5_LAG50_003,NA5_LAG50,5.0,50.0,3,affected,cascade,C4,True,affected,True,OK
NA5_LAG50_003,NA5_LAG50,5.0,50.0,5,affected,mild,C2,False,affected,True,OK
NA5_LAG50_003,NA5_LAG50,5.0,50.0,6,affected,mild,C4,True,affected,True,OK
NA5_LAG50_004,NA5_LAG50,5.0,50.0,1,affected,mild,C4,False,affected,True,OK
NA5_LAG50_004,NA5_LAG50,5.0,50.0,2,affected,cascade,C5,True,affected,True,OK
NA5_LAG50_004,NA5_LAG50,5.0,50.0,3,affected,cascade,C5,True,affected,True,OK
NA5_LAG50_004,NA5_LAG50,5.0,50.0,4,affected,cascade,C5,True,affected,True,OK
NA5_LAG50_004,NA5_LAG50,5.0,50.0,6,affected,mild,C5,True,affected,True,OK
NA5_LAG50_005,NA5_LAG50,5.0,50.0,2,affected,mild,C4,False,affected,True,OK
NA5_LAG50_005,NA5_LAG50,5.0,50.0,3,affected,cascade,C3,True,affected,True,OK
NA5_LAG50_005,NA5_LAG50,5.0,50.0,4,affected,cascade,C3,True,affected,True,OK
NA5_LAG50_005,NA5_LAG50,5.0,50.0,5,affected,cascade,C3,True,affected,True,OK
NA5_LAG50_005,NA5_LAG50,5.0,50.0,6,affected,cascade,C2,False,affected,True,OK
NA5_LAG50_006,NA5_LAG50,5.0,50.0,1,affected,cascade,C1,True,affected,True,OK
NA5_LAG50_006,NA5_LAG50,5.0,50.0,2,affected,cascade,C2,False,affected,True,OK
NA5_LAG50_006,NA5_LAG50,5.0,50.0,3,affected,mild,C5,False,affected,True,OK
NA5_LAG50_006,NA5_LAG50,5.0,50.0,4,affected,cascade,C1,True,affected,True,OK
NA5_LAG50_006,NA5_LAG50,5.0,50.0,6,affected,cascade,C1,True,affected,True,OK
NA5_LAG50_007,NA5_LAG50,5.0,50.0,1,affected,mild,C3,False,unrelated,False,OK
NA5_LAG50_007,NA5_LAG50,5.0,50.0,2,affected,cascade,C4,True,affected,True,OK
NA5_LAG50_007,NA5_LAG50,5.0,50.0,3,affected,mild,C1,False,unrelated,False,OK
NA5_LAG50_007,NA5_LAG50,5.0,50.0,4,affected,cascade,C1,False,unrelated,False,OK
NA5_LAG50_007,NA5_LAG50,5.0,50.0,6,affected,cascade,C4,True,affected,True,OK
NA5_LAG50_008,NA5_LAG50,5.0,50.0,1,affected,cascade,C3,True,affected,True,OK
NA5_LAG50_008,NA5_LAG50,5.0,50.0,2,affected,mild,C3,True,affected,True,OK
NA5_LAG50_008,NA5_LAG50,5.0,50.0,3,affected,mild,C2,False,affected,True,OK
NA5_LAG50_008,NA5_LAG50,5.0,50.0,4,affected,cascade,C2,False,affected,True,OK
NA5_LAG50_008,NA5_LAG50,5.0,50.0,6,affected,cascade,C2,False,affected,True,OK
NA5_LAG50_009,NA5_LAG50,5.0,50.0,1,affected,mild,C1,False,unrelated,False,OK
NA5_LAG50_009,NA5_LAG50,5.0,50.0,2,affected,cascade,C4,False,unrelated,False,OK
NA5_LAG50_009,NA5_LAG50,5.0,50.0,3,affected,cascade,C2,True,affected,True,OK
NA5_LAG50_009,NA5_LAG50,5.0,50.0,4,affected,cascade,C2,True,affected,True,OK
NA5_LAG50_009,NA5_LAG50,5.0,50.0,6,affected,cascade,C4,False,unrelated,False,OK
NA5_LAG50_010,NA5_LAG50,5.0,50.0,2,affected,cascade,C2,False,affected,True,OK
NA5_LAG50_010,NA5_LAG50,5.0,50.0,3,affected,cascade,C4,True,affected,True,OK
NA5_LAG50_010,NA5_LAG50,5.0,50.0,4,affected,mild,C4,True,affected,True,OK
NA5_LAG50_010,NA5_LAG50,5.0,50.0,5,affected,mild,C4,True,affected,True,OK
NA5_LAG50_010,NA5_LAG50,5.0,50.0,6,affected,cascade,C1,False,affected,True,OK
NA5_LAG50_011,NA5_LAG50,5.0,50.0,1,affected,mild,C4,False,affected,True,OK
NA5_LAG50_011,NA5_LAG50,5.0,50.0,2,affected,mild,C2,True,affected,True,OK
NA5_LAG50_011,NA5_LAG50,5.0,50.0,3,affected,cascade,C3,False,affected,True,OK
NA5_LAG50_011,NA5_LAG50,5.0,50.0,5,affected,cascade,C2,True,affected,True,OK
NA5_LAG50_011,NA5_LAG50,5.0,50.0,6,affected,cascade,C1,False,affected,True,OK
NA5_LAG50_012,NA5_LAG50,5.0,50.0,2,affected,mild,C4,False,affected,True,OK
NA5_LAG50_012,NA5_LAG50,5.0,50.0,3,affected,mild,C5,False,affected,True,OK
NA5_LAG50_012,NA5_LAG50,5.0,50.0,4,affected,cascade,C3,True,affected,True,OK
NA5_LAG50_012,NA5_LAG50,5.0,50.0,5,affected,cascade,C3,True,affected,True,OK
NA5_LAG50_012,NA5_LAG50,5.0,50.0,6,affected,mild,C3,True,affected,True,OK
NA5_LAG50_013,NA5_LAG50,5.0,50.0,1,affected,cascade,C4,False,affected,True,OK
NA5_LAG50_013,NA5_LAG50,5.0,50.0,3,affected,mild,C1,False,affected,True,OK
NA5_LAG50_013,NA5_LAG50,5.0,50.0,4,affected,mild,C1,False,affected,True,OK
NA5_LAG50_013,NA5_LAG50,5.0,50.0,5,affected,cascade,C5,True,affected,True,OK
NA5_LAG50_013,NA5_LAG50,5.0,50.0,6,affected,cascade,C5,True,affected,True,OK
NA5_LAG50_014,NA5_LAG50,5.0,50.0,1,affected,mild,C3,True,affected,True,OK
NA5_LAG50_014,NA5_LAG50,5.0,50.0,3,affected,cascade,C4,False,affected,True,OK
NA5_LAG50_014,NA5_LAG50,5.0,50.0,4,affected,mild,C3,True,affected,True,OK
NA5_LAG50_014,NA5_LAG50,5.0,50.0,5,affected,mild,C3,True,affected,True,OK
NA5_LAG50_014,NA5_LAG50,5.0,50.0,6,affected,mild,C3,True,affected,True,OK
NA5_LAG50_015,NA5_LAG50,5.0,50.0,1,affected,mild,C5,True,affected,True,OK
NA5_LAG50_015,NA5_LAG50,5.0,50.0,2,affected,mild,C3,False,affected,True,OK
NA5_LAG50_015,NA5_LAG50,5.0,50.0,4,affected,cascade,C1,False,affected,True,OK
NA5_LAG50_015,NA5_LAG50,5.0,50.0,5,affected,cascade,C5,True,affected,True,OK
NA5_LAG50_015,NA5_LAG50,5.0,50.0,6,affected,cascade,C4,False,affected,True,OK
NA5_LAG50_016,NA5_LAG50,5.0,50.0,1,affected,mild,C3,False,affected,True,OK
NA5_LAG50_016,NA5_LAG50,5.0,50.0,3,affected,mild,C2,False,affected,True,OK
NA5_LAG50_016,NA5_LAG50,5.0,50.0,4,affected,mild,C5,True,affected,True,OK
NA5_LAG50_016,NA5_LAG50,5.0,50.0,5,affected,cascade,C2,False,affected,True,OK
NA5_LAG50_016,NA5_LAG50,5.0,50.0,6,affected,cascade,C3,False,affected,True,OK
NA5_LAG50_017,NA5_LAG50,5.0,50.0,1,affected,mild,C2,False,affected,True,OK
NA5_LAG50_017,NA5_LAG50,5.0,50.0,3,affected,mild,C3,True,affected,True,OK
NA5_LAG50_017,NA5_LAG50,5.0,50.0,4,affected,cascade,C1,False,affected,True,OK
NA5_LAG50_017,NA5_LAG50,5.0,50.0,5,affected,mild,C3,True,affected,True,OK
NA5_LAG50_017,NA5_LAG50,5.0,50.0,6,affected,cascade,C5,False,affected,True,OK
NA5_LAG50_018,NA5_LAG50,5.0,50.0,1,affected,cascade,C3,True,affected,True,OK
NA5_LAG50_018,NA5_LAG50,5.0,50.0,2,affected,mild,C3,True,affected,True,OK
NA5_LAG50_018,NA5_LAG50,5.0,50.0,3,affected,cascade,C1,False,affected,True,OK
NA5_LAG50_018,NA5_LAG50,5.0,50.0,5,affected,cascade,C4,False,affected,True,OK
NA5_LAG50_018,NA5_LAG50,5.0,50.0,6,affected,mild,C1,False,affected,True,OK
NA5_LAG50_019,NA5_LAG50,5.0,50.0,1,affected,cascade,C2,False,unrelated,False,OK
NA5_LAG50_019,NA5_LAG50,5.0,50.0,2,affected,cascade,C3,True,affected,True,OK
NA5_LAG50_019,NA5_LAG50,5.0,50.0,3,affected,mild,C3,True,affected,True,OK
NA5_LAG50_019,NA5_LAG50,5.0,50.0,4,affected,cascade,C4,False,unrelated,False,OK
NA5_LAG50_019,NA5_LAG50,5.0,50.0,6,affected,mild,C3,True,affected,True,OK
NA5_LAG50_020,NA5_LAG50,5.0,50.0,1,affected,mild,C5,True,affected,True,OK
NA5_LAG50_020,NA5_LAG50,5.0,50.0,3,affected,cascade,C3,False,affected,True,OK
NA5_LAG50_020,NA5_LAG50,5.0,50.0,4,affected,mild,C5,True,affected,True,OK
NA5_LAG50_020,NA5_LAG50,5.0,50.0,5,affected,mild,C2,False,affected,True,OK
NA5_LAG50_020,NA5_LAG50,5.0,50.0,6,affected,mild,C4,False,affected,True,OK
NA5_LAG50_021,NA5_LAG50,5.0,50.0,2,affected,mild,C5,True,affected,True,OK
NA5_LAG50_021,NA5_LAG50,5.0,50.0,3,affected,mild,C3,False,unrelated,False,OK
NA5_LAG50_021,NA5_LAG50,5.0,50.0,4,affected,cascade,C5,True,affected,True,OK
NA5_LAG50_021,NA5_LAG50,5.0,50.0,5,affected,mild,C4,False,unrelated,False,OK
NA5_LAG50_021,NA5_LAG50,5.0,50.0,6,affected,mild,C5,True,affected,True,OK
NA5_LAG50_022,NA5_LAG50,5.0,50.0,1,affected,cascade,C2,True,affected,True,OK
NA5_LAG50_022,NA5_LAG50,5.0,50.0,2,affected,cascade,C1,False,affected,True,OK
NA5_LAG50_022,NA5_LAG50,5.0,50.0,4,affected,cascade,C2,True,affected,True,OK
NA5_LAG50_022,NA5_LAG50,5.0,50.0,5,affected,cascade,C2,True,affected,True,OK
NA5_LAG50_022,NA5_LAG50,5.0,50.0,6,affected,mild,C2,True,affected,True,OK
NA5_LAG50_023,NA5_LAG50,5.0,50.0,1,affected,mild,C2,False,affected,True,OK
NA5_LAG50_023,NA5_LAG50,5.0,50.0,2,affected,cascade,C3,True,affected,True,OK
NA5_LAG50_023,NA5_LAG50,5.0,50.0,4,affected,cascade,C2,False,affected,True,OK
NA5_LAG50_023,NA5_LAG50,5.0,50.0,5,affected,mild,C1,False,affected,True,OK
NA5_LAG50_023,NA5_LAG50,5.0,50.0,6,affected,cascade,C3,True,affected,True,OK
NA5_LAG50_024,NA5_LAG50,5.0,50.0,1,affected,mild,C5,True,affected,True,OK
NA5_LAG50_024,NA5_LAG50,5.0,50.0,2,affected,mild,C1,False,affected,True,OK
NA5_LAG50_024,NA5_LAG50,5.0,50.0,3,affected,mild,C4,False,affected,True,OK
NA5_LAG50_024,NA5_LAG50,5.0,50.0,5,affected,mild,C4,False,affected,True,OK
NA5_LAG50_024,NA5_LAG50,5.0,50.0,6,affected,cascade,C5,True,affected,True,OK
NA5_LAG50_025,NA5_LAG50,5.0,50.0,1,affected,mild,C1,False,unrelated,False,OK
NA5_LAG50_025,NA5_LAG50,5.0,50.0,2,affected,cascade,C5,True,affected,True,OK
NA5_LAG50_025,NA5_LAG50,5.0,50.0,4,affected,mild,C3,False,unrelated,False,OK
NA5_LAG50_025,NA5_LAG50,5.0,50.0,5,affected,mild,C5,True,affected,True,OK
NA5_LAG50_025,NA5_LAG50,5.0,50.0,6,affected,cascade,C5,True,affected,True,OK
NA5_LAG50_026,NA5_LAG50,5.0,50.0,1,affected,mild,C4,True,affected,True,OK
NA5_LAG50_026,NA5_LAG50,5.0,50.0,2,affected,cascade,C3,False,affected,True,OK
NA5_LAG50_026,NA5_LAG50,5.0,50.0,4,affected,mild,C1,False,affected,True,OK
NA5_LAG50_026,NA5_LAG50,5.0,50.0,5,affected,mild,C4,True,affected,True,OK
NA5_LAG50_026,NA5_LAG50,5.0,50.0,6,affected,mild,C2,False,affected,True,OK
NA5_LAG50_027,NA5_LAG50,5.0,50.0,2,affected,mild,C2,True,affected,True,OK
NA5_LAG50_027,NA5_LAG50,5.0,50.0,3,affected,cascade,C5,False,affected,True,OK
NA5_LAG50_027,NA5_LAG50,5.0,50.0,4,affected,mild,C5,False,affected,True,OK
NA5_LAG50_027,NA5_LAG50,5.0,50.0,5,affected,cascade,C3,False,affected,True,OK
NA5_LAG50_027,NA5_LAG50,5.0,50.0,6,affected,mild,C2,True,affected,True,OK
NA5_LAG50_028,NA5_LAG50,5.0,50.0,2,affected,mild,C3,False,affected,True,OK
NA5_LAG50_028,NA5_LAG50,5.0,50.0,3,affected,cascade,C1,True,affected,True,OK
NA5_LAG50_028,NA5_LAG50,5.0,50.0,4,affected,mild,C2,False,affected,True,OK
NA5_LAG50_028,NA5_LAG50,5.0,50.0,5,affected,mild,C1,True,affected,True,OK
NA5_LAG50_028,NA5_LAG50,5.0,50.0,6,affected,cascade,C3,False,affected,True,OK
NA5_LAG50_029,NA5_LAG50,5.0,50.0,1,affected,mild,C5,False,affected,True,OK
NA5_LAG50_029,NA5_LAG50,5.0,50.0,2,affected,mild,C1,False,affected,True,OK
NA5_LAG50_029,NA5_LAG50,5.0,50.0,3,affected,cascade,C2,False,affected,True,OK
NA5_LAG50_029,NA5_LAG50,5.0,50.0,4,affected,mild,C1,False,affected,True,OK
NA5_LAG50_029,NA5_LAG50,5.0,50.0,6,affected,cascade,C4,False,affected,True,OK
NORMAL_000,NORMAL,,,1,unrelated,unrelated,,,unrelated,True,OK
NORMAL_000,NORMAL,,,2,unrelated,unrelated,,,unrelated,True,OK
NORMAL_000,NORMAL,,,3,unrelated,unrelated,,,unrelated,True,OK
NORMAL_000,NORMAL,,,4,unrelated,unrelated,,,unrelated,True,OK
NORMAL_000,NORMAL,,,5,unrelated,unrelated,,,unrelated,True,OK
NORMAL_000,NORMAL,,,6,unrelated,unrelated,,,unrelated,True,OK
NORMAL_001,NORMAL,,,1,unrelated,unrelated,,,unrelated,True,OK
NORMAL_001,NORMAL,,,2,unrelated,unrelated,,,unrelated,True,OK
NORMAL_001,NORMAL,,,3,unrelated,unrelated,,,unrelated,True,OK
NORMAL_001,NORMAL,,,4,unrelated,unrelated,,,unrelated,True,OK
NORMAL_001,NORMAL,,,5,unrelated,unrelated,,,unrelated,True,OK
NORMAL_001,NORMAL,,,6,unrelated,unrelated,,,unrelated,True,OK
NORMAL_002,NORMAL,,,1,unrelated,unrelated,,,unrelated,True,OK
NORMAL_002,NORMAL,,,2,unrelated,unrelated,,,unrelated,True,OK
NORMAL_002,NORMAL,,,3,unrelated,unrelated,,,unrelated,True,OK
NORMAL_002,NORMAL,,,4,unrelated,unrelated,,,unrelated,True,OK
NORMAL_002,NORMAL,,,5,unrelated,unrelated,,,unrelated,True,OK
NORMAL_002,NORMAL,,,6,unrelated,unrelated,,,unrelated,True,OK
NORMAL_003,NORMAL,,,1,unrelated,unrelated,,,unrelated,True,OK
NORMAL_003,NORMAL,,,2,unrelated,unrelated,,,unrelated,True,OK
NORMAL_003,NORMAL,,,3,unrelated,unrelated,,,unrelated,True,OK
NORMAL_003,NORMAL,,,4,unrelated,unrelated,,,unrelated,True,OK
NORMAL_003,NORMAL,,,5,unrelated,unrelated,,,unrelated,True,OK
NORMAL_003,NORMAL,,,6,unrelated,unrelated,,,unrelated,True,OK
NORMAL_004,NORMAL,,,1,unrelated,unrelated,,,unrelated,True,OK
NORMAL_004,NORMAL,,,2,unrelated,unrelated,,,unrelated,True,OK
NORMAL_004,NORMAL,,,3,unrelated,unrelated,,,unrelated,True,OK
NORMAL_004,NORMAL,,,4,unrelated,unrelated,,,unrelated,True,OK
NORMAL_004,NORMAL,,,5,unrelated,unrelated,,,unrelated,True,OK
NORMAL_004,NORMAL,,,6,unrelated,unrelated,,,unrelated,True,OK
NORMAL_005,NORMAL,,,1,unrelated,unrelated,,,unrelated,True,OK
NORMAL_005,NORMAL,,,2,unrelated,unrelated,,,unrelated,True,OK
NORMAL_005,NORMAL,,,3,unrelated,unrelated,,,unrelated,True,OK
NORMAL_005,NORMAL,,,4,unrelated,unrelated,,,unrelated,True,OK
NORMAL_005,NORMAL,,,5,unrelated,unrelated,,,unrelated,True,OK
NORMAL_005,NORMAL,,,6,unrelated,unrelated,,,unrelated,True,OK
NORMAL_006,NORMAL,,,1,unrelated,unrelated,,,unrelated,True,OK
NORMAL_006,NORMAL,,,2,unrelated,unrelated,,,unrelated,True,OK
NORMAL_006,NORMAL,,,3,unrelated,unrelated,,,unrelated,True,OK
NORMAL_006,NORMAL,,,4,unrelated,unrelated,,,unrelated,True,OK
NORMAL_006,NORMAL,,,5,unrelated,unrelated,,,unrelated,True,OK
NORMAL_006,NORMAL,,,6,unrelated,unrelated,,,unrelated,True,OK
NORMAL_007,NORMAL,,,1,unrelated,unrelated,,,unrelated,True,OK
NORMAL_007,NORMAL,,,2,unrelated,unrelated,,,unrelated,True,OK
NORMAL_007,NORMAL,,,3,unrelated,unrelated,,,unrelated,True,OK
NORMAL_007,NORMAL,,,4,unrelated,unrelated,,,unrelated,True,OK
NORMAL_007,NORMAL,,,5,unrelated,unrelated,,,unrelated,True,OK
NORMAL_007,NORMAL,,,6,unrelated,unrelated,,,unrelated,True,OK
NORMAL_008,NORMAL,,,1,unrelated,unrelated,,,unrelated,True,OK
NORMAL_008,NORMAL,,,2,unrelated,unrelated,,,unrelated,True,OK
NORMAL_008,NORMAL,,,3,unrelated,unrelated,,,unrelated,True,OK
NORMAL_008,NORMAL,,,4,unrelated,unrelated,,,unrelated,True,OK
NORMAL_008,NORMAL,,,5,unrelated,unrelated,,,unrelated,True,OK
NORMAL_008,NORMAL,,,6,unrelated,unrelated,,,unrelated,True,OK
NORMAL_009,NORMAL,,,1,unrelated,unrelated,,,unrelated,True,OK
NORMAL_009,NORMAL,,,2,unrelated,unrelated,,,unrelated,True,OK
NORMAL_009,NORMAL,,,3,unrelated,unrelated,,,unrelated,True,OK
NORMAL_009,NORMAL,,,4,unrelated,unrelated,,,unrelated,True,OK
NORMAL_009,NORMAL,,,5,unrelated,unrelated,,,unrelated,True,OK
NORMAL_009,NORMAL,,,6,unrelated,unrelated,,,unrelated,True,OK
NORMAL_010,NORMAL,,,1,unrelated,unrelated,,,unrelated,True,OK
NORMAL_010,NORMAL,,,2,unrelated,unrelated,,,unrelated,True,OK
NORMAL_010,NORMAL,,,3,unrelated,unrelated,,,unrelated,True,OK
NORMAL_010,NORMAL,,,4,unrelated,unrelated,,,unrelated,True,OK
NORMAL_010,NORMAL,,,5,unrelated,unrelated,,,unrelated,True,OK
NORMAL_010,NORMAL,,,6,unrelated,unrelated,,,unrelated,True,OK
NORMAL_011,NORMAL,,,1,unrelated,unrelated,,,unrelated,True,OK
NORMAL_011,NORMAL,,,2,unrelated,unrelated,,,unrelated,True,OK
NORMAL_011,NORMAL,,,3,unrelated,unrelated,,,unrelated,True,OK
NORMAL_011,NORMAL,,,4,unrelated,unrelated,,,unrelated,True,OK
NORMAL_011,NORMAL,,,5,unrelated,unrelated,,,unrelated,True,OK
NORMAL_011,NORMAL,,,6,unrelated,unrelated,,,unrelated,True,OK
NORMAL_012,NORMAL,,,1,unrelated,unrelated,,,unrelated,True,OK
NORMAL_012,NORMAL,,,2,unrelated,unrelated,,,unrelated,True,OK
NORMAL_012,NORMAL,,,3,unrelated,unrelated,,,unrelated,True,OK
NORMAL_012,NORMAL,,,4,unrelated,unrelated,,,unrelated,True,OK
NORMAL_012,NORMAL,,,5,unrelated,unrelated,,,unrelated,True,OK
NORMAL_012,NORMAL,,,6,unrelated,unrelated,,,unrelated,True,OK
NORMAL_013,NORMAL,,,1,unrelated,unrelated,,,unrelated,True,OK
NORMAL_013,NORMAL,,,2,unrelated,unrelated,,,unrelated,True,OK
NORMAL_013,NORMAL,,,3,unrelated,unrelated,,,unrelated,True,OK
NORMAL_013,NORMAL,,,4,unrelated,unrelated,,,unrelated,True,OK
NORMAL_013,NORMAL,,,5,unrelated,unrelated,,,unrelated,True,OK
NORMAL_013,NORMAL,,,6,unrelated,unrelated,,,unrelated,True,OK
NORMAL_014,NORMAL,,,1,unrelated,unrelated,,,unrelated,True,OK
NORMAL_014,NORMAL,,,2,unrelated,unrelated,,,unrelated,True,OK
NORMAL_014,NORMAL,,,3,unrelated,unrelated,,,unrelated,True,OK
NORMAL_014,NORMAL,,,4,unrelated,unrelated,,,unrelated,True,OK
NORMAL_014,NORMAL,,,5,unrelated,unrelated,,,unrelated,True,OK
NORMAL_014,NORMAL,,,6,unrelated,unrelated,,,unrelated,True,OK
NORMAL_015,NORMAL,,,1,unrelated,unrelated,,,unrelated,True,OK
NORMAL_015,NORMAL,,,2,unrelated,unrelated,,,unrelated,True,OK
NORMAL_015,NORMAL,,,3,unrelated,unrelated,,,unrelated,True,OK
NORMAL_015,NORMAL,,,4,unrelated,unrelated,,,unrelated,True,OK
NORMAL_015,NORMAL,,,5,unrelated,unrelated,,,unrelated,True,OK
NORMAL_015,NORMAL,,,6,unrelated,unrelated,,,unrelated,True,OK
NORMAL_016,NORMAL,,,1,unrelated,unrelated,,,unrelated,True,OK
NORMAL_016,NORMAL,,,2,unrelated,unrelated,,,unrelated,True,OK
NORMAL_016,NORMAL,,,3,unrelated,unrelated,,,unrelated,True,OK
NORMAL_016,NORMAL,,,4,unrelated,unrelated,,,unrelated,True,OK
NORMAL_016,NORMAL,,,5,unrelated,unrelated,,,unrelated,True,OK
NORMAL_016,NORMAL,,,6,unrelated,unrelated,,,unrelated,True,OK
NORMAL_017,NORMAL,,,1,unrelated,unrelated,,,unrelated,True,OK
NORMAL_017,NORMAL,,,2,unrelated,unrelated,,,unrelated,True,OK
NORMAL_017,NORMAL,,,3,unrelated,unrelated,,,unrelated,True,OK
NORMAL_017,NORMAL,,,4,unrelated,unrelated,,,unrelated,True,OK
NORMAL_017,NORMAL,,,5,unrelated,unrelated,,,unrelated,True,OK
NORMAL_017,NORMAL,,,6,unrelated,unrelated,,,unrelated,True,OK
NORMAL_018,NORMAL,,,1,unrelated,unrelated,,,unrelated,True,OK
NORMAL_018,NORMAL,,,2,unrelated,unrelated,,,unrelated,True,OK
NORMAL_018,NORMAL,,,3,unrelated,unrelated,,,unrelated,True,OK
NORMAL_018,NORMAL,,,4,unrelated,unrelated,,,unrelated,True,OK
NORMAL_018,NORMAL,,,5,unrelated,unrelated,,,unrelated,True,OK
NORMAL_018,NORMAL,,,6,unrelated,unrelated,,,unrelated,True,OK
NORMAL_019,NORMAL,,,1,unrelated,unrelated,,,unrelated,True,OK
NORMAL_019,NORMAL,,,2,unrelated,unrelated,,,unrelated,True,OK
NORMAL_019,NORMAL,,,3,unrelated,unrelated,,,unrelated,True,OK
NORMAL_019,NORMAL,,,4,unrelated,unrelated,,,unrelated,True,OK
NORMAL_019,NORMAL,,,5,unrelated,unrelated,,,unrelated,True,OK
NORMAL_019,NORMAL,,,6,unrelated,unrelated,,,unrelated,True,OK
NORMAL_020,NORMAL,,,1,unrelated,unrelated,,,unrelated,True,OK
NORMAL_020,NORMAL,,,2,unrelated,unrelated,,,unrelated,True,OK
NORMAL_020,NORMAL,,,3,unrelated,unrelated,,,unrelated,True,OK
NORMAL_020,NORMAL,,,4,unrelated,unrelated,,,unrelated,True,OK
NORMAL_020,NORMAL,,,5,unrelated,unrelated,,,unrelated,True,OK
NORMAL_020,NORMAL,,,6,unrelated,unrelated,,,unrelated,True,OK
NORMAL_021,NORMAL,,,1,unrelated,unrelated,,,unrelated,True,OK
NORMAL_021,NORMAL,,,2,unrelated,unrelated,,,unrelated,True,OK
NORMAL_021,NORMAL,,,3,unrelated,unrelated,,,unrelated,True,OK
NORMAL_021,NORMAL,,,4,unrelated,unrelated,,,unrelated,True,OK
NORMAL_021,NORMAL,,,5,unrelated,unrelated,,,unrelated,True,OK
NORMAL_021,NORMAL,,,6,unrelated,unrelated,,,unrelated,True,OK
NORMAL_022,NORMAL,,,1,unrelated,unrelated,,,unrelated,True,OK
NORMAL_022,NORMAL,,,2,unrelated,unrelated,,,unrelated,True,OK
NORMAL_022,NORMAL,,,3,unrelated,unrelated,,,unrelated,True,OK
NORMAL_022,NORMAL,,,4,unrelated,unrelated,,,unrelated,True,OK
NORMAL_022,NORMAL,,,5,unrelated,unrelated,,,unrelated,True,OK
NORMAL_022,NORMAL,,,6,unrelated,unrelated,,,unrelated,True,OK
NORMAL_023,NORMAL,,,1,unrelated,unrelated,,,unrelated,True,OK
NORMAL_023,NORMAL,,,2,unrelated,unrelated,,,unrelated,True,OK
NORMAL_023,NORMAL,,,3,unrelated,unrelated,,,unrelated,True,OK
NORMAL_023,NORMAL,,,4,unrelated,unrelated,,,unrelated,True,OK
NORMAL_023,NORMAL,,,5,unrelated,unrelated,,,unrelated,True,OK
NORMAL_023,NORMAL,,,6,unrelated,unrelated,,,unrelated,True,OK
NORMAL_024,NORMAL,,,1,unrelated,unrelated,,,unrelated,True,OK
NORMAL_024,NORMAL,,,2,unrelated,unrelated,,,unrelated,True,OK
NORMAL_024,NORMAL,,,3,unrelated,unrelated,,,unrelated,True,OK
NORMAL_024,NORMAL,,,4,unrelated,unrelated,,,unrelated,True,OK
NORMAL_024,NORMAL,,,5,unrelated,unrelated,,,unrelated,True,OK
NORMAL_024,NORMAL,,,6,unrelated,unrelated,,,unrelated,True,OK
